********************************************************************************
product = WebSphere Application Server 19.0.0.3 (wlp-1.0.26.cl190320190321-1636)
wlp.install.dir = /opt/ibm/wlp/
server.config.dir = /home/default/app/mc-target/liberty/wlp/usr/servers/defaultServer/
java.home = /home/default/java/jre
java.version = 1.8.0_221
java.runtime = Java(TM) SE Runtime Environment (8.0.5.40 - pxa6480sr5fp40-20190807_01(SR5 FP40))
os = Linux (4.9.184-linuxkit; amd64) (en_US)
process = 319@ae08c72be9da
********************************************************************************
[9/21/19 15:27:27:042 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:27:044 UTC] 000000a8 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:27:045 UTC] 000000a8 SystemOut                                                    O Main Player HP: 77
[9/21/19 15:27:27:046 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:27:047 UTC] 000000a8 SystemOut                                                    O Enemy Level: 5
[9/21/19 15:27:27:048 UTC] 000000a8 SystemOut                                                    O Main Player HP: 77
[9/21/19 15:27:27:049 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:27:050 UTC] 000000a8 SystemOut                                                    O Enemy Level: 9
[9/21/19 15:27:27:051 UTC] 000000a8 SystemOut                                                    O Main Player HP: 77
[9/21/19 15:27:27:053 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:27:054 UTC] 000000a8 SystemOut                                                    O Enemy Level: 1
[9/21/19 15:27:27:055 UTC] 000000a8 SystemOut                                                    O Attack creature!!!
[9/21/19 15:27:31:692 UTC] 00000093 SystemOut                                                    O unprovokedAttackShouldIAttackBack
[9/21/19 15:27:31:694 UTC] 00000093 SystemOut                                                    O Main Player HP: 69
[9/21/19 15:27:31:695 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:31:696 UTC] 00000093 SystemOut                                                    O Enemy Level: 9
[9/21/19 15:27:31:698 UTC] 00000093 SystemOut                                                    O Defense attack!!!
[9/21/19 15:27:32:195 UTC] 00000082 SystemOut                                                    O unprovokedAttackShouldIAttackBack
[9/21/19 15:27:32:197 UTC] 00000082 SystemOut                                                    O Main Player HP: 65
[9/21/19 15:27:32:198 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:32:199 UTC] 00000082 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:32:200 UTC] 00000082 SystemOut                                                    O Defense attack!!!
[9/21/19 15:27:32:801 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:32:804 UTC] 00000093 SystemOut                                                    O Main Player HP: 63
[9/21/19 15:27:32:806 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:32:807 UTC] 00000093 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:27:32:809 UTC] 00000093 SystemOut                                                    O Main Player HP: 63
[9/21/19 15:27:32:811 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:32:819 UTC] 00000093 SystemOut                                                    O Enemy Level: 10
[9/21/19 15:27:32:821 UTC] 00000093 SystemOut                                                    O Main Player HP: 63
[9/21/19 15:27:32:822 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:32:823 UTC] 00000093 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:32:824 UTC] 00000093 SystemOut                                                    O Main Player HP: 63
[9/21/19 15:27:32:825 UTC] 00000093 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:32:826 UTC] 00000093 SystemOut                                                    O Enemy Level: 2
[9/21/19 15:27:32:827 UTC] 00000093 SystemOut                                                    O Attack creature!!!
[9/21/19 15:27:34:927 UTC] 000000b1 SystemOut                                                    O unprovokedAttackShouldIAttackBack
[9/21/19 15:27:34:929 UTC] 000000b1 SystemOut                                                    O Main Player HP: 60
[9/21/19 15:27:34:930 UTC] 000000b1 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:34:931 UTC] 000000b1 SystemOut                                                    O Enemy Level: 8
[9/21/19 15:27:34:933 UTC] 000000b1 SystemOut                                                    O Defense attack!!!
[9/21/19 15:27:35:641 UTC] 00000109 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:35:642 UTC] 00000109 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:644 UTC] 00000109 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:645 UTC] 00000109 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:35:647 UTC] 00000109 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:648 UTC] 00000109 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:650 UTC] 00000109 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:35:652 UTC] 00000109 SystemOut                                                    O whereShouldIGo
[9/21/19 15:27:35:653 UTC] 00000109 SystemOut                                                    O Going to (126, 285)
[9/21/19 15:27:35:731 UTC] 00000143 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:35:733 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:735 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:736 UTC] 00000143 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:35:737 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:738 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:740 UTC] 00000143 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:35:832 UTC] 0000011d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:35:834 UTC] 0000011d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:836 UTC] 0000011d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:837 UTC] 0000011d SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:35:839 UTC] 0000011d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:840 UTC] 0000011d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:842 UTC] 0000011d SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:35:932 UTC] 0000013f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:35:934 UTC] 0000013f SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:935 UTC] 0000013f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:936 UTC] 0000013f SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:35:937 UTC] 0000013f SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:35:938 UTC] 0000013f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:35:939 UTC] 0000013f SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:033 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:034 UTC] 000000a8 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:035 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:036 UTC] 000000a8 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:037 UTC] 000000a8 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:038 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:040 UTC] 000000a8 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:133 UTC] 0000013c SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:135 UTC] 0000013c SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:136 UTC] 0000013c SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:137 UTC] 0000013c SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:138 UTC] 0000013c SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:139 UTC] 0000013c SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:140 UTC] 0000013c SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:242 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:244 UTC] 000000b4 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:245 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:247 UTC] 000000b4 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:248 UTC] 000000b4 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:249 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:251 UTC] 000000b4 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:337 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:339 UTC] 00000082 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:340 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:341 UTC] 00000082 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:343 UTC] 00000082 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:344 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:345 UTC] 00000082 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:437 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:438 UTC] 000000a8 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:439 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:440 UTC] 000000a8 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:441 UTC] 000000a8 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:442 UTC] 000000a8 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:443 UTC] 000000a8 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:538 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:541 UTC] 000000b0 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:542 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:544 UTC] 000000b0 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:545 UTC] 000000b0 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:547 UTC] 000000b0 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:548 UTC] 000000b0 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:649 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:650 UTC] 0000008f SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:651 UTC] 0000008f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:652 UTC] 0000008f SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:654 UTC] 0000008f SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:655 UTC] 0000008f SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:656 UTC] 0000008f SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:740 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:742 UTC] 0000004a SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:744 UTC] 0000004a SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:745 UTC] 0000004a SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:746 UTC] 0000004a SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:747 UTC] 0000004a SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:749 UTC] 0000004a SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:840 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:842 UTC] 0000008d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:843 UTC] 0000008d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:844 UTC] 0000008d SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:845 UTC] 0000008d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:846 UTC] 0000008d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:852 UTC] 0000008d SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:36:942 UTC] 00000143 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:36:944 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:945 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:946 UTC] 00000143 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:36:947 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:36:948 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:36:949 UTC] 00000143 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:043 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:045 UTC] 00000059 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:046 UTC] 00000059 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:047 UTC] 00000059 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:049 UTC] 00000059 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:051 UTC] 00000059 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:052 UTC] 00000059 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:145 UTC] 000000cb SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:146 UTC] 000000cb SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:147 UTC] 000000cb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:148 UTC] 000000cb SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:149 UTC] 000000cb SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:150 UTC] 000000cb SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:151 UTC] 000000cb SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:246 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:248 UTC] 000000fc SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:249 UTC] 000000fc SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:251 UTC] 000000fc SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:252 UTC] 000000fc SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:254 UTC] 000000fc SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:256 UTC] 000000fc SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:346 UTC] 00000143 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:347 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:348 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:350 UTC] 00000143 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:351 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:352 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:353 UTC] 00000143 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:449 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:450 UTC] 00000150 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:452 UTC] 00000150 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:453 UTC] 00000150 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:455 UTC] 00000150 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:456 UTC] 00000150 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:458 UTC] 00000150 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:554 UTC] 00000153 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:556 UTC] 00000153 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:557 UTC] 00000153 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:558 UTC] 00000153 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:559 UTC] 00000153 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:560 UTC] 00000153 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:560 UTC] 00000153 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:653 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:655 UTC] 000000b4 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:656 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:657 UTC] 000000b4 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:658 UTC] 000000b4 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:660 UTC] 000000b4 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:661 UTC] 000000b4 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:761 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:763 UTC] 00000082 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:765 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:766 UTC] 00000082 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:767 UTC] 00000082 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:769 UTC] 00000082 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:770 UTC] 00000082 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:864 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:866 UTC] 000000fc SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:868 UTC] 000000fc SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:869 UTC] 000000fc SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:870 UTC] 000000fc SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:872 UTC] 000000fc SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:873 UTC] 000000fc SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:37:975 UTC] 00000143 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:37:978 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:979 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:981 UTC] 00000143 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:37:982 UTC] 00000143 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:37:983 UTC] 00000143 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:37:984 UTC] 00000143 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:38:066 UTC] 0000014d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:068 UTC] 0000014d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:070 UTC] 0000014d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:071 UTC] 0000014d SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:38:073 UTC] 0000014d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:074 UTC] 0000014d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:075 UTC] 0000014d SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:38:173 UTC] 0000014b SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:175 UTC] 0000014b SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:177 UTC] 0000014b SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:178 UTC] 0000014b SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:38:179 UTC] 0000014b SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:180 UTC] 0000014b SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:181 UTC] 0000014b SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:38:273 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:274 UTC] 00000059 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:276 UTC] 00000059 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:277 UTC] 00000059 SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:38:279 UTC] 00000059 SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:281 UTC] 00000059 SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:282 UTC] 00000059 SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:38:369 UTC] 0000011d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:371 UTC] 0000011d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:372 UTC] 0000011d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:374 UTC] 0000011d SystemOut                                                    O Enemy Level: 6
[9/21/19 15:27:38:375 UTC] 0000011d SystemOut                                                    O Main Player HP: 56
[9/21/19 15:27:38:376 UTC] 0000011d SystemOut                                                    O Main Player Level: 1
[9/21/19 15:27:38:377 UTC] 0000011d SystemOut                                                    O Enemy Level: 7
[9/21/19 15:27:38:470 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:567 UTC] 00000109 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:668 UTC] 0000014e SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:777 UTC] 00000151 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:870 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:38:971 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:071 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:173 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:278 UTC] 0000013c SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:380 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:477 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:578 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:681 UTC] 0000013f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:782 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:882 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:39:991 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:086 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:191 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:289 UTC] 00000153 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:389 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:499 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:600 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:691 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:793 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:896 UTC] 000000b1 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:40:995 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:095 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:203 UTC] 0000008d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:298 UTC] 0000014b SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:399 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:500 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:602 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:709 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:813 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:41:909 UTC] 0000013c SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:011 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:112 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:211 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:311 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:420 UTC] 0000013c SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:512 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:615 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:716 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:818 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:42:920 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:025 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:120 UTC] 0000013f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:221 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:321 UTC] 00000153 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:423 UTC] 00000080 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:525 UTC] 0000013f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:631 UTC] 000000b4 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:725 UTC] 00000059 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:833 UTC] 0000013f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:43:928 UTC] 00000093 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:032 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:132 UTC] 0000011d SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:240 UTC] 000000b0 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:333 UTC] 0000014b SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:437 UTC] 000000da SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:537 UTC] 00000153 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:639 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:739 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:845 UTC] 0000008f SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:44:938 UTC] 00000150 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:45:039 UTC] 00000082 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:45:140 UTC] 000000fc SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:45:241 UTC] 000000a8 SystemOut                                                    O shouldIAttackCreature
[9/21/19 15:27:45:342 UTC] 0000004a SystemOut                                                    O shouldIAttackCreature
